"id_provincia","year","value"
33,1956,0
5,1956,0
6,1956,0
7,1956,0
8,1956,0
9,1956,0
10,1956,0
11,1956,0
39,1956,0
12,1956,0
51,1956,0
13,1956,0
14,1956,0
15,1956,0
16,1956,0
17,1956,0
18,1956,0
19,1956,0
20,1956,0
21,1956,0
22,1956,0
23,1956,0
24,1956,0
25,1956,0
27,1956,0
28,1956,0
29,1956,0
52,1956,0
30,1956,0
31,1956,0
32,1956,0
34,1956,0
35,1956,0
36,1956,0
26,1956,0
37,1956,0
40,1956,0
41,1956,0
42,1956,0
43,1956,0
38,1956,0
44,1956,0
45,1956,0
46,1956,0
47,1956,0
48,1956,0
49,1956,0
50,1956,0
1,1957,0
2,1957,0
3,1957,0
4,1957,0
33,1957,0
5,1957,0
6,1957,0
7,1957,0
8,1957,0
9,1957,0
10,1957,0
11,1957,0
39,1957,0
12,1957,0
51,1957,0
13,1957,0
14,1957,0
15,1957,0
16,1957,0
17,1957,0
18,1957,0
19,1957,0
20,1957,0
21,1957,0
22,1957,0
23,1957,0
24,1957,0
25,1957,0
27,1957,0
28,1957,1
29,1957,0
52,1957,0
30,1957,0
31,1957,0
32,1957,0
34,1957,0
35,1957,0
36,1957,0
26,1957,0
37,1957,0
40,1957,0
41,1957,0
42,1957,0
43,1957,0
38,1957,0
44,1957,0
45,1957,0
46,1957,1
47,1957,0
48,1957,0
49,1957,0
50,1957,0
1,1958,0
2,1958,0
3,1958,0
4,1958,0
33,1958,0
5,1958,0
6,1958,0
7,1958,0
8,1958,1
9,1958,0
10,1958,0
11,1958,1
39,1958,0
12,1958,0
51,1958,0
13,1958,0
14,1958,2
15,1958,0
16,1958,0
17,1958,0
18,1958,8
19,1958,1
20,1958,0
21,1958,6
22,1958,0
23,1958,0
24,1958,0
25,1958,0
27,1958,0
28,1958,2
29,1958,3
52,1958,0
30,1958,1
31,1958,0
32,1958,0
34,1958,0
35,1958,0
36,1958,1
26,1958,0
37,1958,0
40,1958,0
41,1958,1
42,1958,0
43,1958,0
38,1958,1
44,1958,0
45,1958,0
46,1958,3
47,1958,0
48,1958,0
49,1958,0
50,1958,0
1,1959,0
2,1959,0
3,1959,1
4,1959,2
33,1959,2
5,1959,0
6,1959,0
7,1959,1
8,1959,9
9,1959,1
10,1959,7
11,1959,2
39,1959,3
12,1959,0
51,1959,0
13,1959,2
14,1959,1
15,1959,1
16,1959,1
17,1959,2
18,1959,4
19,1959,0
20,1959,1
21,1959,7
22,1959,3
23,1959,0
24,1959,2
25,1959,0
27,1959,2
28,1959,5
29,1959,1
52,1959,0
30,1959,5
31,1959,4
32,1959,2
34,1959,0
35,1959,0
36,1959,2
26,1959,0
37,1959,2
40,1959,3
41,1959,5
42,1959,0
43,1959,1
38,1959,5
44,1959,0
45,1959,1
46,1959,7
47,1959,0
48,1959,6
49,1959,5
50,1959,5
1,1960,0
2,1960,0
3,1960,0
4,1960,0
33,1960,0
5,1960,0
6,1960,0
7,1960,1
8,1960,2
9,1960,0
10,1960,0
11,1960,1
39,1960,0
12,1960,0
51,1960,0
13,1960,0
14,1960,0
15,1960,0
16,1960,0
17,1960,0
18,1960,12
19,1960,1
20,1960,0
21,1960,1
22,1960,0
23,1960,1
24,1960,1
25,1960,0
27,1960,0
28,1960,2
29,1960,0
52,1960,0
30,1960,1
31,1960,3
32,1960,0
34,1960,0
35,1960,0
36,1960,1
26,1960,0
37,1960,1
40,1960,0
41,1960,8
42,1960,0
43,1960,0
38,1960,2
44,1960,0
45,1960,2
46,1960,0
47,1960,0
48,1960,2
49,1960,1
50,1960,0
1,1961,0
2,1961,0
3,1961,0
4,1961,1
33,1961,0
5,1961,0
6,1961,1
7,1961,0
8,1961,0
9,1961,0
10,1961,0
11,1961,0
39,1961,0
12,1961,0
51,1961,0
13,1961,0
14,1961,0
15,1961,0
16,1961,0
17,1961,0
18,1961,6
19,1961,0
20,1961,0
21,1961,1
22,1961,0
23,1961,0
24,1961,0
25,1961,0
27,1961,0
28,1961,6
29,1961,0
52,1961,0
30,1961,1
31,1961,1
32,1961,0
34,1961,0
35,1961,0
36,1961,0
26,1961,0
37,1961,0
40,1961,0
41,1961,4
42,1961,0
43,1961,0
38,1961,3
44,1961,0
45,1961,3
46,1961,1
47,1961,0
48,1961,1
49,1961,0
50,1961,3
1,1962,0
2,1962,0
3,1962,0
4,1962,2
33,1962,0
5,1962,0
6,1962,0
7,1962,7
8,1962,5
9,1962,0
10,1962,0
11,1962,1
39,1962,0
12,1962,0
51,1962,0
13,1962,0
14,1962,0
15,1962,0
16,1962,0
17,1962,0
18,1962,7
19,1962,2
20,1962,0
21,1962,2
22,1962,0
23,1962,1
24,1962,0
25,1962,0
27,1962,0
28,1962,14
29,1962,2
52,1962,0
30,1962,0
31,1962,2
32,1962,0
34,1962,0
35,1962,1
36,1962,0
26,1962,0
37,1962,2
40,1962,0
41,1962,6
42,1962,0
43,1962,1
38,1962,0
44,1962,0
45,1962,0
46,1962,8
47,1962,0
48,1962,0
49,1962,0
50,1962,1
1,1963,0
2,1963,0
3,1963,1
4,1963,0
33,1963,2
5,1963,0
6,1963,0
7,1963,4
8,1963,0
9,1963,0
10,1963,0
11,1963,0
39,1963,0
12,1963,0
51,1963,0
13,1963,0
14,1963,1
15,1963,0
16,1963,0
17,1963,0
18,1963,5
19,1963,0
20,1963,0
21,1963,6
22,1963,0
23,1963,0
24,1963,0
25,1963,0
27,1963,0
28,1963,5
29,1963,0
52,1963,0
30,1963,2
31,1963,0
32,1963,0
34,1963,0
35,1963,1
36,1963,0
26,1963,0
37,1963,0
40,1963,0
41,1963,3
42,1963,0
43,1963,0
38,1963,0
44,1963,0
45,1963,1
46,1963,6
47,1963,0
48,1963,0
49,1963,0
50,1963,1
1,1964,0
2,1964,0
3,1964,0
4,1964,0
33,1964,2
5,1964,0
6,1964,0
7,1964,7
8,1964,3
9,1964,1
10,1964,0
11,1964,3
39,1964,0
12,1964,0
51,1964,0
13,1964,0
14,1964,0
15,1964,0
16,1964,0
17,1964,1
18,1964,6
19,1964,2
20,1964,0
21,1964,2
22,1964,0
23,1964,0
24,1964,1
25,1964,0
27,1964,0
28,1964,7
29,1964,1
52,1964,0
30,1964,0
31,1964,1
32,1964,0
34,1964,0
35,1964,0
36,1964,0
26,1964,0
37,1964,0
40,1964,0
41,1964,3
42,1964,0
43,1964,0
38,1964,0
44,1964,0
45,1964,0
46,1964,4
47,1964,1
48,1964,0
49,1964,0
50,1964,0
1,1965,0
2,1965,0
3,1965,0
4,1965,0
33,1965,2
5,1965,0
6,1965,1
7,1965,4
8,1965,1
9,1965,0
10,1965,0
11,1965,3
39,1965,0
12,1965,0
51,1965,0
13,1965,0
14,1965,0
15,1965,0
16,1965,0
17,1965,0
18,1965,11
19,1965,0
20,1965,0
21,1965,3
22,1965,0
23,1965,4
24,1965,0
25,1965,0
27,1965,0
28,1965,13
29,1965,1
52,1965,0
30,1965,0
31,1965,1
32,1965,0
34,1965,0
35,1965,2
36,1965,0
26,1965,0
37,1965,0
40,1965,0
41,1965,3
42,1965,0
43,1965,0
38,1965,2
44,1965,1
45,1965,0
46,1965,2
47,1965,0
48,1965,0
49,1965,0
50,1965,0
1,1966,0
2,1966,0
3,1966,0
4,1966,0
33,1966,0
5,1966,0
6,1966,0
7,1966,3
8,1966,4
9,1966,0
10,1966,0
11,1966,4
39,1966,0
12,1966,0
51,1966,0
13,1966,0
14,1966,2
15,1966,0
16,1966,0
17,1966,0
18,1966,7
19,1966,0
20,1966,0
21,1966,7
22,1966,0
23,1966,1
24,1966,0
25,1966,0
27,1966,0
28,1966,5
29,1966,0
52,1966,0
30,1966,0
31,1966,3
32,1966,0
34,1966,0
35,1966,2
36,1966,0
26,1966,0
37,1966,0
40,1966,0
41,1966,5
42,1966,0
43,1966,0
38,1966,2
44,1966,0
45,1966,0
46,1966,1
47,1966,0
48,1966,2
49,1966,0
50,1966,0
1,1967,0
2,1967,0
3,1967,0
4,1967,0
33,1967,1
5,1967,0
6,1967,0
7,1967,2
8,1967,7
9,1967,0
10,1967,0
11,1967,2
39,1967,1
12,1967,0
51,1967,0
13,1967,0
14,1967,0
15,1967,0
16,1967,0
17,1967,0
18,1967,7
19,1967,2
20,1967,0
21,1967,4
22,1967,0
23,1967,0
24,1967,1
25,1967,0
27,1967,0
28,1967,6
29,1967,1
52,1967,1
30,1967,1
31,1967,2
32,1967,0
34,1967,0
35,1967,1
36,1967,0
26,1967,0
37,1967,0
40,1967,0
41,1967,12
42,1967,0
43,1967,0
38,1967,0
44,1967,0
45,1967,2
46,1967,9
47,1967,0
48,1967,0
49,1967,0
50,1967,1
1,1968,0
2,1968,0
3,1968,0
4,1968,1
33,1968,2
5,1968,0
6,1968,0
7,1968,3
8,1968,1
9,1968,0
10,1968,1
11,1968,0
39,1968,0
12,1968,0
51,1968,0
13,1968,0
14,1968,0
15,1968,0
16,1968,0
17,1968,0
18,1968,17
19,1968,1
20,1968,0
21,1968,3
22,1968,0
23,1968,1
24,1968,0
25,1968,0
27,1968,0
28,1968,3
29,1968,0
52,1968,0
30,1968,0
31,1968,1
32,1968,1
34,1968,0
35,1968,0
36,1968,0
26,1968,0
37,1968,0
40,1968,0
41,1968,1
42,1968,0
43,1968,0
38,1968,0
44,1968,0
45,1968,3
46,1968,3
47,1968,0
48,1968,1
49,1968,0
50,1968,0
1,1969,0
2,1969,0
3,1969,0
4,1969,1
33,1969,1
5,1969,0
6,1969,0
7,1969,2
8,1969,6
9,1969,0
10,1969,0
11,1969,0
39,1969,0
12,1969,0
51,1969,0
13,1969,0
14,1969,1
15,1969,0
16,1969,0
17,1969,0
18,1969,11
19,1969,3
20,1969,0
21,1969,1
22,1969,0
23,1969,1
24,1969,1
25,1969,0
27,1969,0
28,1969,7
29,1969,1
52,1969,0
30,1969,1
31,1969,4
32,1969,0
